,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
740,CHEMBL2063446,59.0,nM,Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4cccc(F)c4)c3)c12,7.229147988357855,419.139367656,5,4,4.123100000000002,True
741,CHEMBL3685229,59.0,nM,CCN(CC)CCOC1C=CC(C(O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)=CC1,7.229147988357855,516.2848890120001,8,4,3.684400000000001,True
744,CHEMBL2029904,60.0,nM,CNCc1cc2cnc(Nc3cc(C(=O)N4CCN(C)CC4)n(C)c3)nc2n1C1CCCC1,7.221848749616356,450.28555770800006,8,2,2.7355,True
746,CHEMBL4159739,60.2,nM,Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,7.220403508742176,497.161852688,5,3,7.1502200000000045,True
747,CHEMBL487892,61.0,nM,O=C(Nc1ncc(CCNc2ncnc3ccsc23)s1)NC1CCCCC1,7.214670164989233,402.12965132400006,7,3,4.256600000000003,True
748,CHEMBL2071204,61.0,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3C[C@@H]4CC[C@H]3C4)n2)cn1,7.214670164989233,352.16232926800006,6,2,3.5730000000000013,True
749,CHEMBL4779701,61.2,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)c5cccc(F)c5)c4)ncnc3c2)cn1,7.213248577854439,438.1604374480001,6,2,5.165300000000004,True
750,CHEMBL428961,62.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)NC5(C)CC5)cccc4c3)c2cc1OC,7.207608310501746,428.173607248,5,1,5.4798000000000044,True
751,CHEMBL1093854,62.0,nM,CN1CCN(C(=O)Nc2cccc(/C=C/c3n[nH]c4cc(N5CCCC5)c(NS(C)(=O)=O)cc34)c2)CC1,7.207608310501746,523.236558916,6,3,3.484300000000002,True
753,CHEMBL1800086,62.0,nM,Cc1cc(Nc2nc(-c3cccnc3)cn3c(-c4cn[nH]c4)cnc23)sn1,7.207608310501746,374.10621344800006,8,2,3.68992,True
754,CHEMBL1650549,63.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CNCCC(F)(F)F)ns2)n1.Cl,7.200659450546418,458.10157591600006,8,3,4.091720000000002,True
755,CHEMBL1081880,63.0,nM,FC(F)(F)c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)nc3)nc2c1,7.200659450546418,455.11399917200004,7,3,5.379600000000003,True
757,CHEMBL1650551,63.0,nM,Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,7.200659450546418,454.1235512200001,8,2,3.8907200000000017,True
760,CHEMBL3322586,63.2,nM,Cc1ccc(-c2c[nH]cc(C(=O)Nc3ccc4c(c3)NC(=O)/C4=C\c3ccc[nH]3)c2=O)cc1,7.199282921717614,436.15354049999996,3,4,4.423420000000002,True
762,CHEMBL1094505,64.0,nM,NC(=O)Cn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.1938200260161125,451.1756729120001,5,4,4.2227000000000015,True
763,CHEMBL1094506,64.0,nM,CCNC(=O)Cn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.1938200260161125,479.2069730400001,5,4,4.873500000000003,True
764,CHEMBL3922175,64.0,nM,CCOC(=O)CCC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.1938200260161125,492.14674086799994,6,3,4.312500000000002,True
766,CHEMBL3318034,66.0,nM,Cn1cc(-c2cnc3c(NC(=O)NCc4ccccc4)ccnc3c2)cn1,7.180456064458131,358.15420919600007,5,2,3.352000000000001,True
767,CHEMBL2071203,66.0,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C(N)=O)n2)cn1,7.180456064458131,395.16814292000004,7,3,2.2843999999999998,True
769,CHEMBL1242977,66.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,7.180456064458131,479.15690954,6,2,5.952120000000003,True
770,CHEMBL2023224,66.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cc[nH]n5)cnc(N)c34)cc2)c1,7.180456064458131,440.1419302600001,5,4,5.888020000000004,True
772,CHEMBL4171920,66.3,nM,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,7.178486471595226,483.14620262399995,5,3,6.8418000000000045,True
773,CHEMBL587029,67.0,nM,CN(C)Cc1cccc(-c2cc3c(-c4cnn(C)c4)c(Cl)cnc3[nH]2)c1,7.173925197299173,365.14072332,4,1,4.345400000000003,True
774,CHEMBL4744828,68.0,nM,O=C(Nc1ccc(CCNc2n[nH]c(=O)c3ccccc23)cc1)C1CCCCC1,7.167491087293763,390.205576072,4,3,4.096500000000003,True
775,CHEMBL2021941,68.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cc[nH]c5)cnc(N)c34)cc2)c1,7.167491087293763,439.1466812920001,4,4,6.493020000000004,True
776,CHEMBL2023228,70.0,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(Cl)c5)cc4)csc23)cn1,7.154901959985743,474.102957908,6,3,6.243400000000004,True
777,CHEMBL3685207,70.0,nM,COCCOc1ccccc1C(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,7.154901959985743,471.1906542800001,7,3,3.6183000000000014,True
779,CHEMBL3322593,70.5,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)c4c[nH]cc(-c5ccc(F)cc5)c4=O)ccc32)c(C)c1C(=O)N1CCN(C)CC1,7.151810883008602,594.2390816919999,5,4,4.2585400000000035,True
780,CHEMBL4776505,71.63,nM,Cn1cc(-c2ccc3c(Nc4cccc(C(=O)Nc5cccc(F)c5)c4)ncnc3c2)cn1,7.144905048841379,438.1604374480001,6,2,5.165300000000003,True
781,CHEMBL3680450,72.0,nM,COCCCOC1C=C(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)C=CC1,7.142667503568731,487.22195440800004,7,3,3.5873000000000017,True
782,CHEMBL4166291,73.3,nM,Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,7.134896025358872,497.16185268799995,5,3,7.1502200000000045,True
783,CHEMBL3322596,73.9,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)c4c[nH]cc(-c5ccc(F)cc5)c4=O)ccc32)c(C)c1CC(=O)N1CCOCC1,7.131355561605174,595.22309728,5,4,4.272240000000003,True
784,CHEMBL1650538,74.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)CC3)ns2)n1.Cl,7.130768280269024,466.1266477920001,8,2,4.280820000000003,True
785,CHEMBL4168861,74.9,nM,Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,7.125518182300533,497.16185268799995,5,3,7.150220000000004,True
786,CHEMBL188343,75.0,nM,c1nc2c(NC3CCCCC3)nc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]1,7.1249387366083,393.227708484,7,3,3.6777000000000015,True
787,CHEMBL522563,75.0,nM,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)c1ccc(F)cc1,7.1249387366083,420.17100213200007,5,3,3.1766000000000014,True
788,CHEMBL4163531,75.1,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)cc3)n2)n[nH]1,7.124360062995832,382.20297095600006,7,3,2.8862200000000007,True
789,CHEMBL4788491,75.87,nM,O=C(Nc1cccc(F)c1)Nc1cccc(Nc2ncnc3cc(-c4cccs4)ccc23)c1,7.119929915935932,455.121609416,5,3,6.8850000000000025,True
790,CHEMBL1650548,76.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC(F)(F)C3)ns2)n1.O=C(O)C(F)(F)F,7.119186407719209,516.111533884,9,3,3.7121200000000014,True
791,CHEMBL302449,77.7,nM,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,7.1095789811990855,378.148061196,4,1,4.596480000000004,True
792,CHEMBL1822642,78.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](Oc5ccc(F)cc5)C[C@H]4CO)cc3)nn3cccc23)n[nH]1,7.107905397309519,588.2067360079999,10,4,4.247420000000002,True
796,CHEMBL2380847,79.0,nM,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)nc1)c1ccccc1,7.102372908709558,407.13822478400004,5,3,4.467200000000002,True
797,CHEMBL1650540,79.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC(F)(F)C3)ns2)n1.Cl,7.102372908709558,466.1266477920001,8,2,4.280820000000003,True
798,CHEMBL402548,79.0,nM,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,7.102372908709558,474.23793882,6,2,2.643700000000001,True
799,CHEMBL2023220,80.0,nM,CNC(=O)/C=C/c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,7.096910013008056,457.15724597600007,5,4,5.257120000000003,True
800,CHEMBL4225880,80.0,nM,Cn1cc(-c2nn(Cc3ccc(C(=O)NC4CCCCC4)cc3)c(=O)c3ccccc23)cn1,7.096910013008056,441.21647510400004,6,1,3.9078000000000026,True
801,CHEMBL458023,80.0,nM,CNc1nccc(-c2cccnc2Oc2c(C)cc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,7.096910013008056,473.1964083560001,7,3,6.454120000000005,True
802,CHEMBL3087776,80.0,nM,CC(=O)N[C@H]1CCN(c2c(Cl)cnc3[nH]c(-c4cn(C)nc4C)nc23)C1,7.096910013008056,373.14178594000003,6,2,2.03502,True
803,CHEMBL3926951,80.0,nM,C=CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,7.096910013008056,569.184523344,8,3,4.8118200000000035,True
804,CHEMBL1801132,81.0,nM,Cc1cc(Nc2nc(SCCN(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,7.091514981121351,400.1252346400001,9,2,3.281620000000001,True
805,CHEMBL2011930,81.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C(C)(C)C)c(Br)cnc3[nH]2)cc1,7.091514981121351,459.12698717200004,5,3,4.360300000000003,True
806,CHEMBL1091975,81.0,nM,Nc1cc2c(/C=C/c3ccccc3)n[nH]c2cc1N1CCCC1,7.091514981121351,304.16879664,3,2,3.915700000000002,True
808,CHEMBL2063439,82.0,nM,Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3cccc4onc(N)c34)cc2)cc1,7.086186147616283,401.148789468,5,4,4.614720000000001,True
809,CHEMBL1650544,82.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC[C@@H](F)C3)ns2)n1.Cl,7.086186147616283,434.12041954000006,8,2,3.593520000000002,True
810,CHEMBL1077955,83.0,nM,c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.080921907623926,387.126614544,7,3,4.360800000000002,True
813,CHEMBL2169893,83.7,nM,Fc1cnc(Nc2ccc(-c3nnn[nH]3)cc2)nc1Nc1ccccc1Cl,7.07727454200674,382.085748284,7,3,3.936400000000001,True
814,CHEMBL1822661,84.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@@H](O)[C@@H](Oc5ccc(F)cc5)C4)cc3)nn3cccc23)n[nH]1,7.075720713938118,574.1910859439998,10,4,3.8573200000000014,True
815,CHEMBL1836802,84.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)c(C(F)(F)F)c2)n1,7.075720713938118,470.1790419520001,7,3,3.2356200000000017,True
816,CHEMBL1094507,85.0,nM,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(=O)N3CCOCC3)cc2-c2ccnc3[nH]ccc23)cc1,7.070581074285707,521.2175377240001,6,3,4.596200000000003,True
817,CHEMBL3318035,86.0,nM,Cn1cc(-c2cnc3c(NC(=O)NCCc4ccccc4)ccnc3c2)cn1,7.0655015487564325,372.16985926000007,5,2,3.3945000000000016,True
818,CHEMBL469206,86.0,nM,Cc1[nH]nc2c1CCCc1c-2[nH]c2cc3c(cc12)C(C)(C)C(=O)N3,7.0655015487564325,320.16371126,2,3,3.5848200000000014,True
819,CHEMBL1650537,86.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)CC3)ns2)n1.Cl,7.0655015487564325,448.13606960400006,8,2,3.9836200000000024,True
820,CHEMBL4289433,86.0,nM,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCN(C)CC4)ncc32)cc1,7.0655015487564325,388.21239276800003,7,2,2.7944400000000007,True
822,CHEMBL3322574,87.4,nM,O=C1Nc2cc(NC(=O)c3cccn(-c4ccccc4)c3=O)ccc2/C1=C/c1ccc[nH]1,7.058488567365597,422.13789043599996,4,3,3.9106000000000023,True
823,CHEMBL3670491,88.0,nM,NC(=O)c1cccc2c(NCc3cccc(OCCN(CCO)CCO)c3)ncnc12,7.055517327849831,425.206304344,8,4,1.0061999999999993,True
824,CHEMBL1650542,88.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC3)ns2)n1.Cl,7.055517327849831,416.1298413520001,8,2,3.6455200000000025,True
825,CHEMBL4174228,89.2,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(F)c3)n2)n[nH]1,7.049635145623877,400.19354914400003,7,3,3.0253200000000007,True
828,CHEMBL4637300,90.0,nM,CCOC(=O)c1cnc2cc(Cl)cc(Cl)c2c1Nc1cccc(S(=O)(=O)NC)c1,7.045757490560675,453.031682384,6,2,4.370000000000004,True
832,CHEMBL3670422,91.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccccc4Cl)c3)ncnc12,7.040958607678906,446.12580152800007,5,4,4.638200000000002,True
833,CHEMBL1650545,91.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,7.040958607678906,452.1109977280001,8,2,3.890720000000002,True
834,CHEMBL1822639,91.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](F)C[C@H]4CO)cc3)nn3cccc23)n[nH]1,7.040958607678906,496.1805212600001,9,4,2.9988200000000003,True
836,CHEMBL3322594,91.6,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)c4c[nH]cc(-c5ccc(F)cc5)c4=O)ccc32)c(C)c1CC(=O)N1CCN(C)CC1,7.03810452633215,608.254731756,5,4,4.187440000000003,True
837,CHEMBL4175679,91.7,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc4c(c3)OCO4)n2)n[nH]1,7.037630664329979,408.202222008,9,3,2.4758199999999997,True
838,CHEMBL2392101,91.8,nM,Cc1nc(Cl)cc(Nc2c[nH]nc2-c2nc3cc(CN4CCOCC4)ccc3[nH]2)n1,7.037157318798758,424.1526849720001,7,3,3.2806200000000008,True
839,CHEMBL2011936,93.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(Br)cnc3[nH]2)cc1,7.031517051446065,471.12698717200004,5,3,4.504400000000003,True
840,CHEMBL3322566,93.0,nM,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)NCCN3CCCC3)c2C)cc1,7.031517051446065,584.2747182520001,6,5,3.925740000000003,True
841,CHEMBL1650543,93.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CC[C@H](F)C3)ns2)n1.Cl,7.031517051446065,434.12041954000006,8,2,3.593520000000002,True
844,CHEMBL3087774,97.0,nM,CC(=O)NCc1cccc(-c2c(-c3cnn(C)c3)[nH]c3ncc(Cl)cc23)c1,7.013228265733755,379.119987876,4,2,3.919900000000002,True
845,CHEMBL1964276,97.0,nM,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC3CCCO3)cc2-c2ccnc3[nH]ccc23)cc1,7.013228265733755,478.21172407200004,5,3,5.916400000000004,True
846,CHEMBL2392109,98.8,nM,CCN(CC)Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(SC)n3)nc2c1,7.005243055412372,442.1454914160001,7,3,4.703700000000003,True
847,CHEMBL1091233,99.0,nM,Cc1c(NC(=O)Cc2cccs2)ccc2[nH]nc(/C=C/c3cccc(CN4CCN(C)CC4)c3)c12,7.00436480540245,485.22493161200003,5,2,5.031820000000004,True
848,CHEMBL2071208,99.0,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(=O)NCCO)[C@@H]4C=C[C@H]3C4)n2)cn1,7.00436480540245,437.178707604,8,4,1.6835999999999995,True
849,CHEMBL427787,99.0,nM,C[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,7.00436480540245,458.24302420000004,5,2,3.059700000000001,True
850,CHEMBL4294551,99.8,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C)cc1,7.000869458712629,336.11571551199995,6,2,3.764540000000001,True
851,CHEMBL4218175,100.0,nM,CNc1ncc2c(-c3ccc(N4CCN(C)CC4)cc3)nn(CC3CCCC3)c2n1,7.0,405.2640939920001,7,1,3.477000000000002,True
852,CHEMBL202721,100.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,7.0,513.237604472,8,2,4.735400000000003,True
853,CHEMBL3809489,100.0,nM,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,7.0,506.2906430880001,8,2,4.882000000000005,True
855,CHEMBL2023222,100.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5ccoc5)cnc(N)c34)cc2)c1,7.0,440.13069688,5,3,6.757920000000004,True
856,CHEMBL4160260,101.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)c(F)c3)n2)n[nH]1,6.995678626217357,416.163998604,7,3,3.539620000000001,True
857,CHEMBL4168905,102.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc(F)c3)n2)n[nH]1,6.991399828238082,382.20297095600006,7,3,2.8862200000000007,True
858,CHEMBL3322579,102.2,nM,Cn1cccc(C(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)c1=O,6.990549104201306,360.12224037199996,4,3,2.4583999999999993,True
860,CHEMBL2163406,103.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,6.987162775294828,464.17429300800006,9,4,2.6607199999999995,True
861,CHEMBL1090670,104.0,nM,CN(C)Cc1cccc(-c2cc3c(-c4cnn(C)c4)ccnc3[nH]2)c1,6.982966660701219,331.1796956720001,4,1,3.692000000000002,True
862,CHEMBL4227804,105.0,nM,CN1CCC(NC(=O)c2ccc(Cn3nc(-c4cnn(C)c4)c4ccccc4c3=O)cc2)CC1,6.978810700930062,456.227374136,7,1,2.6693000000000007,True
863,CHEMBL3354187,107.0,nM,COC1CCN(c2nccc(Nc3cc4c(cn3)cc(-c3cn[nH]c3)n4C(C)C)n2)CC1,6.97061622231479,432.2386075160001,8,2,4.156100000000003,True
864,CHEMBL1801103,110.0,nM,Cn1cc(-c2cnc3c(Nc4cc(C5CCN(S(C)(=O)=O)CC5)ns4)nccn23)cn1,6.958607314841775,458.13071394400004,10,1,2.4689000000000005,True
865,CHEMBL475251,110.0,nM,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,6.958607314841775,470.17139605599994,10,3,3.6332000000000013,True
866,CHEMBL3685320,110.0,nM,NC(=O)c1cccc(-c2cc(C(N)=O)c3ncnc(N[C@H]4CCCNC4)c3c2)c1,6.958607314841775,390.18042394400004,6,4,1.6584999999999999,True
868,CHEMBL1090237,110.0,nM,O=C(Cc1cccs1)Nc1cc2c(/C=C/c3ccccc3)n[nH]c2cc1N1CCCC1,6.958607314841775,428.1670823880001,4,2,5.576200000000005,True
869,CHEMBL1091974,110.0,nM,O=[N+]([O-])c1cc2c(/C=C/c3ccccc3)n[nH]c2cc1N1CCCC1,6.958607314841775,334.142975816,4,1,4.241700000000003,True
870,CHEMBL270754,110.0,nM,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,6.958607314841775,388.14230712,5,1,4.557100000000004,True
872,CHEMBL1093877,110.0,nM,Cc1cc2[nH]nc(C#Cc3ccccc3)c2cc1NC(=O)Cc1cccs1,6.958607314841775,371.109233164,3,2,4.513820000000003,True
873,CHEMBL3622203,110.0,nM,C[C@@H](Oc1nc(-c2cnn(C(F)F)c2)cc2ncsc12)[C@H]1CNC(=O)O1,6.958607314841775,381.070716716,8,1,2.8256000000000006,True
874,CHEMBL1801111,110.0,nM,Cc1cc(Nc2nc(CN3CCOCC3)cn3c(-c4cn[nH]c4)cnc23)sn1,6.958607314841775,396.1480782600001,9,2,2.46012,True
875,CHEMBL3318032,112.0,nM,Cn1cc(-c2cnc3c(NC(=O)NC(C)(C)C)ccnc3c2)cn1,6.950781977329818,324.16985926,5,2,2.9503000000000013,True
876,CHEMBL2163413,114.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](NC(=O)C(C)C)C4)cc3)nn3cccc23)n[nH]1,6.943095148663527,533.2321422320001,9,4,3.440620000000001,True
877,CHEMBL2023231,114.0,nM,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1,6.943095148663527,470.1524949440001,7,3,5.598600000000004,True
879,CHEMBL4794846,116.0,nM,Cn1cc(-c2ccc3c(Nc4cccc(N)c4)ncnc3c2)cn1,6.935542010773082,316.143644512,6,2,3.3561000000000005,True
881,CHEMBL2071212,118.0,nM,Cn1cc(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4CC[C@H]3O4)n2)cn1,6.928117992693874,363.121050496,8,3,1.0502999999999993,True
882,CHEMBL272198,118.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC,6.928117992693874,414.157957184,5,1,5.089700000000004,True
883,CHEMBL1801110,120.0,nM,O=S(=O)(c1ccc(Nc2nccn3c(-c4cn[nH]c4)cnc23)cc1)N1CCOCC1,6.920818753952375,425.12700846800004,8,2,1.8839,True
884,CHEMBL472202,120.0,nM,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,6.920818753952375,396.082701132,7,3,4.446400000000002,True
886,CHEMBL3979343,120.0,nM,C=CC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,6.920818753952375,547.2001734080001,8,1,2.9054200000000012,True
887,CHEMBL519728,120.0,nM,O=C(Nc1cccc(CCN2CCC2)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,6.920818753952375,479.1562004200001,8,3,4.694600000000004,True
889,CHEMBL3942643,120.0,nM,CCC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,6.920818753952375,549.215823472,8,1,3.1294200000000014,True
890,CHEMBL1079150,120.0,nM,c1ccc2oc(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,6.920818753952375,387.1153811640001,7,2,5.230700000000002,True
893,CHEMBL2436978,123.0,nM,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,6.910094888560602,421.22664586400003,3,2,5.125600000000004,True
894,CHEMBL2063437,127.0,nM,Nc1noc2cccc(C(=O)Nc3ccc(NC(=O)Nc4ccccc4)cc3)c12,6.896196279044043,387.133139404,5,4,4.306300000000002,True
895,CHEMBL3393468,127.0,nM,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]cc1N2,6.896196279044043,402.1150468160001,5,3,5.1997000000000035,True
896,CHEMBL3322583,127.6,nM,O=C1Nc2cc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)ccc2/C1=C/c1ccc[nH]1,6.8941493256148565,440.128468624,3,4,4.254100000000002,True
897,CHEMBL1836804,128.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)c(C3CC3)c2)n1,6.892790030352131,442.22295745200006,7,3,3.0942200000000017,True
898,CHEMBL1801134,129.0,nM,Cc1cc(Nc2nc(Sc3ccc(F)cc3)cn3c(-c4cn[nH]c4)cnc23)sn1,6.889410289700751,423.0736136680001,8,2,4.9182200000000025,True
899,CHEMBL272252,130.0,nM,COc1ccc2c(Oc3ccc4c(C(N)=O)cccc4c3)ccnc2c1,6.886056647693163,344.116092372,4,1,4.2878000000000025,True
900,CHEMBL271188,130.0,nM,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,6.886056647693163,432.16852186799997,6,1,4.573700000000003,True
901,CHEMBL3907932,130.0,nM,C=CC(=O)Nc1cccc(NS(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)c1,6.886056647693163,569.184523344,8,3,4.811820000000003,True
902,CHEMBL1084634,130.0,nM,CCNC(=O)Nc1ccc(Oc2ncccc2-c2ccnc(NC)n2)c2ccccc12,6.886056647693163,414.18042394400004,6,3,4.667200000000003,True
903,CHEMBL1093879,130.0,nM,C(=C/c1n[nH]c2cc(N3CCCC3)c(NCc3ccccn3)cc12)\c1ccccc1,6.886056647693163,395.21099580000003,4,2,5.340600000000005,True
904,CHEMBL1091231,130.0,nM,Cc1cc2[nH]nc(/C=C/c3cccc(CN4CCN(C)CC4)c3)c2cc1NC(=O)Cc1cccs1,6.886056647693163,485.22493161200003,5,2,5.031820000000005,True
905,CHEMBL469197,130.0,nM,CCN1C(=O)C(C)(C)c2cc3[nH]c(-c4cc(C)[nH]n4)nc3cc21,6.886056647693163,309.158960228,3,2,2.905520000000001,True
907,CHEMBL3685269,130.0,nM,N#Cc1ccccc1C(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,6.886056647693163,422.14912381600004,6,3,3.46478,True
908,CHEMBL3746463,132.0,nM,COc1cc(F)c(-c2nc3c(NCC4CCNCC4)c(Cl)cnc3[nH]2)cc1OC,6.8794260687941495,419.15243087600004,6,3,3.8461000000000016,True
909,CHEMBL4228067,132.0,nM,Cn1cc(Nc2nn(Cc3ccc(C(=O)NC4CCCCC4)cc3)c(=O)c3ccccc23)cn1,6.8794260687941495,456.227374136,7,2,3.9844000000000035,True
